date,time,state,county,city,latitude,longitude,type,value,unit,source,description,Station
1/30/2025,1045 AM, TX, Tarrant, 2.2 NE Arlington (GPTX), 32.7211, -97.1078, RAIN, 3.94, Inch, MESOWEST, Storm total rainfall,FWD
1/30/2025,0107 PM, TX, Tarrant, Grand Prarire, 32.5975, -97.0482, RAIN, 3.95, Inch, CWOP, Storm total rainfall,FWD
1/30/2025,0700 AM, TX, Tarrant, Arlington 3.8 NNW, 32.7422, -97.1583, RAIN, 3.96, Inch, COCORAHS, Storm total rainfall,FWD
1/30/2025,0800 AM, TX, Tarrant, Arlington 2.8 W, 32.6916, -97.1747, RAIN, 3.97, Inch, COCORAHS, Storm total rainfall,FWD
1/30/2025,0714 AM, TX, Tarrant, 1.8 SW Grand Prairie (GPTX), 32.68, -97.0439, RAIN, 3.98, Inch, MESOWEST, Storm total rainfall,FWD
1/30/2025,0700 AM, TX, Tarrant, Fort Worth 6.3 E, 32.7512, -97.2274, RAIN, 4.02, Inch, COCORAHS, Storm total rainfall,FWD
1/30/2025,0730 AM, TX, Tarrant, 5.6 NW Grand Prairie (GPTX), 32.7633, -97.0628, RAIN, 4.05, Inch, MESOWEST, Storm total rainfall,FWD
1/30/2025,1044 AM, TX, Tarrant, Rush Creek At Woodland Park, 32.7183, -97.1731, RAIN, 4.1, Inch, MESOWEST, Storm total rainfall,FWD
1/30/2025,0100 PM, TX, Tarrant, Arlington, 32.72, -97.1257, RAIN, 4.24, Inch, CWOP, Storm total rainfall,FWD
1/30/2025,0900 AM, TX, Tarrant, Arlington 5.0 N, 32.7663, -97.1276, RAIN, 4.4, Inch, COCORAHS, Storm total rainfall,FWD
1/30/2025,1203 PM, TX, Tarrant, 3.3 SE Euless (GPTX), 32.8049, -97.0562, RAIN, 4.49, Inch, MESOWEST, Storm total rainfall,FWD
1/30/2025,0800 AM, TX, Tarrant, Arlington 3.2 SE, 32.6596, -97.0901, RAIN, 4.92, Inch, COCORAHS, Storm total rainfall,FWD
1/30/2025,0700 AM, TX, Van Zandt, Canton 0.7 SSW, 32.5383, -95.8708, RAIN, 1.76, Inch, COCORAHS, Storm total rainfall,FWD
1/30/2025,0729 AM, TX, Van Zandt, Grand Saline 0.8 N, 32.6888, -95.7089, RAIN, 2.01, Inch, COCORAHS, Storm total rainfall,FWD
1/30/2025,0700 AM, TX, Van Zandt, Canton 6.1 W, 32.5484, -95.9686, RAIN, 2.02, Inch, COCORAHS, Storm total rainfall,FWD
1/30/2025,1215 PM, TX, Van Zandt, 6.2 S East Tawakoni, 32.8086, -95.9194, RAIN, 2.52, Inch, COOP, Storm total rainfall,FWD
1/30/2025,0700 AM, TX, Van Zandt, Ben Wheeler 1.7 WNW, 32.4511, -95.7319, RAIN, 2.59, Inch, COCORAHS, Storm total rainfall,FWD
1/30/2025,0700 AM, TX, Van Zandt, Wills Point 4.4 NNW, 32.7654, -96.043, RAIN, 3.1, Inch, COCORAHS, Storm total rainfall,FWD
1/30/2025,0800 AM, TX, Van Zandt, Edom 1.1 NE, 32.3851, -95.5977, RAIN, 3.66, Inch, COCORAHS, Storm total rainfall,FWD
1/30/2025,1255 PM, TX, Wise, Decatur, 33.25, -97.5833, RAIN, 0.53, Inch, AWOS, Storm total rainfall,FWD
1/30/2025,0102 PM, TX, Wise, LBJ Grasslands, 33.2827, -97.6321, RAIN, 0.53, Inch, RAWS, Storm total rainfall,FWD
1/30/2025,0110 PM, TX, Wise, 4 SSW Decatur, 33.171, -97.6066, RAIN, 0.55, Inch, AWS, Storm total rainfall,FWD
1/30/2025,0105 PM, TX, Wise, 1 W Decatur, 33.2322, -97.6094, RAIN, 0.58, Inch, AWS, Storm total rainfall,FWD
1/30/2025,0700 AM, TX, Wise, Paradise 6.6 SW, 33.082, -97.7667, RAIN, 0.62, Inch, COCORAHS, Storm total rainfall,FWD
1/30/2025,0700 AM, TX, Wise, Springtown 6.0 NW, 33.0258, -97.7604, RAIN, 0.73, Inch, COCORAHS, Storm total rainfall,FWD
1/30/2025,0109 PM, TX, Wise, PARADISE, 33.029, -97.689, RAIN, 0.87, Inch, CWOP, Storm total rainfall,FWD
1/30/2025,0700 AM, TX, Wise, Decatur 8.4 S, 33.1122, -97.5908, RAIN, 1.23, Inch, COCORAHS, Storm total rainfall,FWD
1/30/2025,0105 PM, TX, Wise, Aurora, 33.058, -97.507, RAIN, 1.29, Inch, CWOP, Storm total rainfall,FWD
2/04/2025,  700 AM, NY, Clinton, Ellenburg, 44.89550, -73.84500, SNOW, 2.8, Inch, NYS Mesonet, Storm Total Snow,BTV
2/04/2025,  700 AM, NY, Clinton, Chazy, 44.89570, -73.46460, SNOW, 1.2, Inch, NYS Mesonet, Storm Total Snow,BTV
2/04/2025,  700 AM, NY, Clinton, Cadyville, 44.70760, -73.67120, SNOW, 0.8, Inch, NYS Mesonet, Storm Total Snow,BTV
2/04/2025,  811 AM, NY, Essex, Lake Placid, 44.30420, -73.98390, SNOW, 5.0, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  745 AM, NY, Essex, Bloomingdale, 44.40920, -74.09100, SNOW, 4.4, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, NY, Essex, Wilmington, 44.39320, -73.85880, SNOW, 3.1, Inch, NYS Mesonet, Storm Total Snow,BTV
2/04/2025,  700 AM, NY, Essex, North Elba, 44.20276, -73.95470, SNOW, 2.8, Inch, NYS Mesonet, Storm Total Snow,BTV
2/04/2025,  755 AM, NY, Essex, Olmstedville, 43.83350, -73.89780, SNOW, 2.1, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, NY, Essex, Newcomb, 43.96999, -74.22835, SNOW, 1.6, Inch, NYS Mesonet, Storm Total Snow,BTV
2/04/2025,  700 AM, NY, Essex, Wilmington, 44.42980, -73.79910, SNOW, 1.3, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, NY, Essex, North Hudson, 44.01310, -73.70520, SNOW, 0.8, Inch, NYS Mesonet, Storm Total Snow,BTV
2/04/2025, 1255 AM, NY, Franklin, Paul Smiths, 44.43000, -74.25000, SNOW, 7.0, Inch, Public, Storm Total Snow,BTV
2/04/2025,  700 AM, NY, Franklin, Gabriels, 44.41740, -74.17870, SNOW, 5.9, Inch, NYS Mesonet, Storm Total Snow,BTV
2/04/2025,  508 AM, NY, Franklin, Saranac Lake, 44.41360, -74.15210, SNOW, 5.8, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, NY, Franklin, Malone, 44.85290, -74.32890, SNOW, 3.9, Inch, NYS Mesonet, Storm Total Snow,BTV
2/04/2025,  700 AM, NY, Franklin, Tupper Lake, 44.23070, -74.43820, SNOW, 3.5, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  700 AM, NY, Franklin, Tupper Lake, 44.22130, -74.43830, SNOW, 3.5, Inch, NYS Mesonet, Storm Total Snow,BTV
2/04/2025,  637 AM, NY, St. Lawrence, South Colton, 44.49529, -74.90602, SNOW, 8.0, Inch, Trained Spotter, Storm Total Snow,BTV
2/04/2025,  700 AM, NY, St. Lawrence, Edwards, 44.32150, -75.24380, SNOW, 5.9, Inch, NYS Mesonet, Storm Total Snow,BTV
2/04/2025,  700 AM, NY, St. Lawrence, Potsdam, 44.65690, -74.97440, SNOW, 5.5, Inch, NYS Mesonet, Storm Total Snow,BTV
2/04/2025,  841 AM, NY, St. Lawrence, Potsdam, 44.63799, -75.01303, SNOW, 5.3, Inch, Public, Storm Total Snow,BTV
2/04/2025,  700 AM, NY, St. Lawrence, Edwardsville, 44.51300, -75.61730, SNOW, 3.5, Inch, NYS Mesonet, Storm Total Snow,BTV
2/04/2025,  750 AM, NY, St. Lawrence, Heuvelton, 44.61880, -75.40980, SNOW, 3.2, Inch, CoCoRaHS, Storm Total Snow,BTV
2/03/2025,  700 PM, NY, St. Lawrence, Gouverneur, 44.35400, -75.51230, SNOW, 3.0, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  900 AM, NY, St. Lawrence, Massena, 44.92773, -74.88682, SNOW, 2.8, Inch, Trained Spotter, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Addison, South Lincoln, 44.07460, -72.97180, SNOW, 4.0, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  900 AM, VT, Addison, Starksboro, 44.24460, -72.97090, SNOW, 1.9, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Addison, Orwell, 43.81190, -73.31970, SNOW, 0.3, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Addison, Middlebury, 44.01810, -73.16840, SNOW, 0.2, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  750 AM, VT, Caledonia, Sutton, 44.61220, -72.04810, SNOW, 4.6, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Caledonia, Wheelock, 44.56490, -72.08830, SNOW, 4.2, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Caledonia, Wells River, 44.23020, -72.10520, SNOW, 3.6, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  800 AM, VT, Caledonia, Danville, 44.41770, -72.13940, SNOW, 3.5, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  815 AM, VT, Caledonia, Barnet, 44.30020, -72.11950, SNOW, 1.5, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  720 AM, VT, Caledonia, St. Johnsbury, 44.42420, -72.02190, SNOW, 1.3, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  720 AM, VT, Chittenden, Underhill, 44.59810, -72.91880, SNOW, 4.0, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Chittenden, Underhill, 44.58770, -72.92250, SNOW, 3.8, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  834 AM, VT, Chittenden, Westford, 44.64047, -73.04878, SNOW, 2.9, Inch, NWS Employee, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Chittenden, Huntington, 44.32490, -72.96570, SNOW, 2.9, Inch, CoCoRaHS, Storm Total Snow,BTV
2/03/2025,  400 PM, VT, Chittenden, Charlotte, 44.31060, -73.24950, SNOW, 2.5, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  645 AM, VT, Chittenden, Nashville, 44.44970, -72.92640, SNOW, 2.1, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Chittenden, Colchester, 44.54448, -73.15000, SNOW, 2.0, Inch, NWS Employee, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Chittenden, Williston, 44.43670, -73.07150, SNOW, 1.6, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  800 AM, VT, Chittenden, Williston, 44.46110, -73.11740, SNOW, 1.5, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Chittenden, Huntington, 44.30650, -73.00520, SNOW, 1.0, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Chittenden, Hinesburg, 44.31660, -73.13530, SNOW, 1.0, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  730 AM, VT, Chittenden, Charlotte, 44.34920, -73.24440, SNOW, 0.5, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Essex, East Haven, 44.64250, -71.89120, SNOW, 4.7, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  500 AM, VT, Essex, Lunenburg, 44.49320, -71.70450, SNOW, 4.0, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  855 AM, VT, Essex, Maidstone, 44.66190, -71.65035, SNOW, 3.6, Inch, Public, Storm Total Snow,BTV
2/04/2025,  100 PM, VT, Essex, Island Pond, 44.81280, -71.89020, SNOW, 3.0, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  600 AM, VT, Franklin, Montgomery, 44.87660, -72.56230, SNOW, 5.8, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  704 AM, VT, Franklin, Saint Albans, 44.81088, -73.08319, SNOW, 3.5, Inch, Public, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Franklin, Enosburg Falls, 44.94470, -72.79690, SNOW, 2.8, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  825 AM, VT, Franklin, Fairfax, 44.66530, -73.00880, SNOW, 2.6, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  451 AM, VT, Franklin, Enosburg Falls, 44.90960, -72.81370, SNOW, 2.0, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  705 AM, VT, Franklin, Swanton, 44.92150, -73.12100, SNOW, 1.0, Inch, Public, Storm Total Snow,BTV
2/03/2025,  457 PM, VT, Franklin, Swanton, 44.88800, -73.16710, SNOW, 1.0, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  956 AM, VT, Lamoille, Smugglers Notch, 44.53547, -72.80866, SNOW, 7.0, Inch, Public, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Lamoille, Johnson, 44.65800, -72.67860, SNOW, 4.5, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Lamoille, Jeffersonville, 44.62720, -72.84170, SNOW, 4.0, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  716 AM, VT, Lamoille, Morrisville, 44.55860, -72.59640, SNOW, 2.8, Inch, Public, Storm Total Snow,BTV
2/04/2025,  730 AM, VT, Lamoille, Smugglers Notch, 44.58430, -72.78700, SNOW, 2.0, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  730 AM, VT, Lamoille, Stowe, 44.46400, -72.69070, SNOW, 1.0, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  830 AM, VT, Orange, Bradford, 44.02270, -72.14760, SNOW, 2.5, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Orange, West Topsham, 44.11506, -72.31176, SNOW, 2.0, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Orange, Williamstown, 44.11340, -72.60120, SNOW, 1.2, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Orange, Corinth Corners, 44.00690, -72.31940, SNOW, 1.0, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Orange, West Fairlee, 43.92140, -72.23050, SNOW, 0.9, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  630 AM, VT, Orange, Strafford, 43.83330, -72.35560, SNOW, 0.8, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  800 AM, VT, Orange, Braintree, 43.93570, -72.74830, SNOW, 0.6, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Orleans, Morgan, 44.85530, -71.90670, SNOW, 6.5, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  900 AM, VT, Orleans, Albany, 44.73050, -72.38200, SNOW, 6.2, Inch, Public, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Orleans, Westfield, 44.89160, -72.44350, SNOW, 6.0, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  815 AM, VT, Orleans, Greensboro, 44.63100, -72.28000, SNOW, 5.6, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025, 1004 AM, VT, Orleans, Newport Center, 44.95000, -72.30000, SNOW, 4.5, Inch, Public, Storm Total Snow,BTV
2/04/2025,  650 AM, VT, Orleans, Derby Line, 45.00450, -72.14170, SNOW, 4.2, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Orleans, Greensboro, 44.60530, -72.30940, SNOW, 3.7, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Orleans, Craftsbury Common, 44.66340, -72.39250, SNOW, 3.5, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Rutland, Rutland, 43.62530, -72.97790, SNOW, 1.1, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Rutland, Shrewsbury, 43.50810, -72.88240, SNOW, 1.0, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  800 AM, VT, Rutland, Rutland, 43.65234, -72.97960, SNOW, 1.0, Inch, Public, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Rutland, Wallingford, 43.43370, -72.99030, SNOW, 0.8, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  900 AM, VT, Washington, Cabot, 44.41710, -72.23500, SNOW, 4.8, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Washington, Cabot, 44.39810, -72.26570, SNOW, 4.0, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  400 AM, VT, Washington, Woodbury, 44.43000, -72.42000, SNOW, 4.0, Inch, Public, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Washington, Worcester, 44.37470, -72.58220, SNOW, 2.8, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Washington, Woodbury, 44.48830, -72.43260, SNOW, 2.5, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  600 AM, VT, Washington, Waterbury, 44.36060, -72.80770, SNOW, 1.6, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  800 AM, VT, Washington, Moretown, 44.28030, -72.75650, SNOW, 1.3, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Washington, Warren, 44.11210, -72.79890, SNOW, 1.2, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Washington, Plainfield, 44.27610, -72.41500, SNOW, 1.0, Inch, Co-Op Observer, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Washington, Berlin, 44.23360, -72.65610, SNOW, 0.8, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  730 AM, VT, Washington, East Montpelier, 44.27230, -72.50020, SNOW, 0.8, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Washington, Northfield, 44.16990, -72.65200, SNOW, 0.5, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Windsor, Rochester, 43.89420, -72.76990, SNOW, 1.7, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  642 AM, VT, Windsor, West Hartford, 43.74992, -72.36957, SNOW, 1.2, Inch, Public, Storm Total Snow,BTV
2/04/2025,  700 AM, VT, Windsor, Barnard, 43.75220, -72.66290, SNOW, 1.0, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  600 AM, VT, Windsor, Rochester, 43.89770, -72.79520, SNOW, 0.6, Inch, CoCoRaHS, Storm Total Snow,BTV
2/04/2025,  800 AM, VT, Windsor, Ludlow, 43.34720, -72.69680, SNOW, 0.3, Inch, CoCoRaHS, Storm Total Snow,BTV
2/06/2025,  120 AM, VA, Arlington, Falls Church, 38.89, -77.16, SNOW, T, Inch, Trained Spotter, Storm Total Snow,LWX
2/05/2025, 1047 PM, VA, Fairfax, Reston, 38.93, -77.38, SNOW, T, Inch, Trained Spotter, Storm Total Snow,LWX
2/06/2025,  655 AM, MD, Harford, Norrisville, 39.70, -76.54, SNOW_24, 0.3, Inch, CoCoRaHS, 24-hourly Snowfall,LWX
2/06/2025,  726 AM, MD, Allegany, Potomac Park, 39.63, -78.83, ICE, 0.25, Inch, Dept of Highways, Storm Total Ice Accrual,LWX
2/06/2025,  700 AM, MD, Baltimore, Owings Mills, 39.42, -76.79, ICE, 0.08, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/06/2025,  735 AM, MD, Baltimore City, Pimlico, 39.36, -76.67, ICE, 0.06, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/05/2025, 1010 PM, MD, Carroll, Eldersburg, 39.40, -76.93, ICE, T, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/06/2025,  750 AM, MD, Frederick, Point of Rocks, 39.28, -77.53, ICE, 0.10, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/06/2025,  400 AM, MD, Frederick, Ballenger Creek, 39.37, -77.44, ICE, 0.06, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/06/2025,  725 AM, MD, Garrett, Grantsville, 39.70, -79.25, ICE, 0.35, Inch, Dept of Highways, Storm Total Ice Accrual,LWX
2/06/2025,  804 AM, MD, Garrett, Barton, 39.56, -79.09, ICE, 0.30, Inch, Public, Storm Total Ice Accrual,LWX
2/06/2025,  700 AM, MD, Garrett, Deer Park, 39.49, -79.26, ICE, 0.30, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/06/2025,  741 AM, MD, Garrett, Accident, 39.66, -79.30, ICE, 0.25, Inch, Dept of Highways, Storm Total Ice Accrual,LWX
2/06/2025,  740 AM, MD, Garrett, Grantsville, 39.69, -79.09, ICE, 0.25, Inch, Dept of Highways, Storm Total Ice Accrual,LWX
2/06/2025,  745 AM, MD, Garrett, Mountain Lake Park, 39.41, -79.36, ICE, 0.20, Inch, Dept of Highways, Storm Total Ice Accrual,LWX
2/06/2025,  728 AM, MD, Garrett, Oakland, 39.40, -79.40, ICE, 0.20, Inch, Dept of Highways, Storm Total Ice Accrual,LWX
2/06/2025,  744 AM, MD, Harford, Bel Air, 39.53, -76.35, ICE, 0.13, Inch, Broadcast Media, Storm Total Ice Accrual,LWX
2/06/2025,  700 AM, MD, Harford, Forest Hill, 39.56, -76.42, ICE, 0.13, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/06/2025,  715 AM, MD, Howard, Elkridge, 39.20, -76.80, ICE, 0.08, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/06/2025,  700 AM, MD, Montgomery, Norbeck, 39.10, -77.06, ICE, 0.10, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/06/2025,  716 AM, MD, Montgomery, Laytonsville, 39.22, -77.19, ICE, T, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/06/2025,  120 AM, VA, Arlington, Falls Church, 38.89, -77.16, ICE, 0.05, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/06/2025,  701 AM, VA, Fairfax, Reston, 38.98, -77.35, ICE, 0.03, Inch, NWS Employee, Storm Total Ice Accrual,LWX
2/05/2025, 1047 PM, VA, Fairfax, Reston, 38.93, -77.38, ICE, 0.01, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/05/2025, 1042 PM, VA, Fairfax, Dulles Intl Airport, 38.94, -77.45, ICE, T, Inch, ASOS, Storm Total Ice Accrual,LWX
2/06/2025,  700 AM, VA, Loudoun, Ashburn, 39.04, -77.50, ICE, 0.05, Inch, NWS Employee, Storm Total Ice Accrual,LWX
2/06/2025,  700 AM, VA, Loudoun, Dulles Intl Airport, 38.98, -77.49, ICE, 0.05, Inch, Co-Op Observer, Storm Total Ice Accrual,LWX
2/06/2025,  330 AM, VA, Loudoun, Countryside, 39.04, -77.40, ICE, 0.01, Inch, Public, Storm Total Ice Accrual,LWX
2/05/2025,  920 PM, VA, Loudoun, Dulles International Airport, 38.98, -77.49, ICE, T, Inch, NWS Office, Storm Total Ice Accrual,LWX
2/06/2025,  739 AM, VA, Orange, Orange, 38.27, -78.12, ICE, 0.10, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/06/2025,  700 AM, VA, Prince William, Woolsey, 38.86, -77.65, ICE, 0.13, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/06/2025,  700 AM, VA, Rappahannock, Sperryville, 38.66, -78.23, ICE, 0.32, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/05/2025, 1041 PM, VA, Rockingham, Elkton, 38.41, -78.62, ICE, T, Inch, Public, Storm Total Ice Accrual,LWX
2/06/2025,  719 AM, WV, Berkeley, Martinsburg, 39.46, -77.94, ICE, 0.13, Inch, NWS Employee, Storm Total Ice Accrual,LWX
2/06/2025,  736 AM, WV, Jefferson, Millville, 39.29, -77.76, ICE, 0.10, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
1/31/2025,1250 PM, GA, Candler, Metter Municipal Airport, 32.3666, -82.0833, PKGUST, 30, mph, AWOS, Peak Wind Gust,CHS
1/31/2025,1155 AM, SC, Berkeley, Moncks Corner Aprt, 33.1833, -80.0333, PKGUST, 31, mph, AWOS, Peak Wind Gust,CHS
1/31/2025,0142 PM, SC, Berkeley, Bonneau, 33.2927, -79.8898, PKGUST, 38, mph, CWOP, Peak Wind Gust,CHS
1/31/2025,1254 PM, SC, Charleston, Charleston Tide Gage, 32.7817, -79.925, PKGUST, 30, mph, NOS-NWLON, Peak Wind Gust,CHS
1/31/2025,1130 AM, SC, Charleston, Charleston Intl Airport, 32.9, -80.0333, PKGUST, 38, mph, ASOS, Peak Wind Gust,CHS
1/31/2025,1245 PM, SC, Dorchester, North Charleston - Dorchester Mesonet, 32.9072, -80.0972, PKGUST, 30, mph, CWOP, Peak Wind Gust,CHS
1/31/2025,1230 PM, SC, Dorchester, Summerville - Dorchester Mesonet, 33.042, -80.2103, PKGUST, 31, mph, CWOP, Peak Wind Gust,CHS
1/10/2025,0700 AM, OK, Alfalfa, 1 SSE Helena, 36.53, -98.26, SNOW, 2.4, Inch, CO-OP Observer, Storm total snowfall,OUN
1/09/2025,0218 PM, OK, Atoka, 1 WSW Atoka, 34.38, -96.14, SNOW, 4, Inch, Emergency Mngr, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Atoka, 2 SSE Mcgee Creek Lake, 34.31, -95.87, SNOW, 8, Inch, CO-OP Observer, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Atoka, 7 SW Darwin, 34.17, -95.87, SNOW, 8.5, Inch, Cocorahs, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Atoka, 4 ENE Daisy, 34.56, -95.68, SNOW, 9, Inch, CO-OP Observer, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Beckham, Sayre, 35.3, -99.64, SNOW, 1.9, Inch, CO-OP Observer, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Beckham, Retrop, 35.16, -99.36, SNOW, 1.9, Inch, CO-OP Observer, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Beckham, 1 NE Erick, 35.22, -99.86, SNOW, 3, Inch, Cocorahs, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Blaine, Geary, 35.63, -98.32, SNOW, 2, Inch, CO-OP Observer, Storm total snowfall,OUN
1/09/2025,1223 PM, OK, Bryan, Durant, 34, -96.39, SNOW, 2, Inch, Emergency Mngr, Storm total snowfall,OUN
1/09/2025,0331 PM, OK, Bryan, 2 ENE Calera, 33.94, -96.4, SNOW, 2.8, Inch, Emergency Mngr, Storm total snowfall,OUN
1/09/2025,0230 PM, OK, Bryan, Mead, 34, -96.51, SNOW, 4.8, Inch, Public, Storm total snowfall,OUN
1/10/2025,1100 AM, OK, Bryan, Cartwright, 33.85, -96.56, SNOW, 7.5, Inch, Fire Dept/Rescue, Storm total snowfall,OUN
1/10/2025,0800 AM, OK, Bryan, 3 WNW Durant, 34.01, -96.43, SNOW, 8, Inch, Cocorahs, Storm total snowfall,OUN
1/09/2025,0945 AM, OK, Caddo, Apache, 34.89, -98.36, SNOW, 2, Inch, Trained Spotter, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Caddo, 2 ESE Bridgeport, 35.54, -98.35, SNOW, 2, Inch, CO-OP Observer, Storm total snowfall,OUN
