date,time,state,county,city,latitude,longitude,type,value,unit,source,description,Station
2/07/2025,0640 AM, NY, Clinton, Chazy, 44.8957, -73.4646, PKGUST, 49, mph, NYSM, Peak Wind Gust,BTV
2/06/2025,0725 PM, NY, Essex, Whiteface Mountain Base, 44.3932, -73.8588, PKGUST, 42, mph, NYSM, Peak Wind Gust,BTV
2/07/2025,0445 AM, NY, Essex, 2.8 S North Elba, 44.2416, -73.9835, PKGUST, 44, mph, NYSM, Peak Wind Gust,BTV
2/06/2025,1005 PM, NY, Franklin, Gabriels, 44.4174, -74.1787, PKGUST, 38, mph, NYSM, Peak Wind Gust,BTV
2/07/2025,0545 AM, NY, Franklin, Malone, 44.8529, -74.3289, PKGUST, 58, mph, NYSM, Peak Wind Gust,BTV
2/06/2025,0555 PM, NY, St. Lawrence, Ogdensburg Airport, 44.6819, -75.4655, PKGUST, 32, mph, AWOS, Peak Wind Gust,BTV
2/07/2025,0630 AM, NY, St. Lawrence, Potsdam, 44.6623, -74.9983, PKGUST, 32, mph, CWOP, Peak Wind Gust,BTV
2/07/2025,0455 AM, NY, St. Lawrence, Edwards, 44.3215, -75.2438, PKGUST, 34, mph, NYSM, Peak Wind Gust,BTV
2/06/2025,0525 PM, NY, St. Lawrence, 1 WSW Edwardsville, 44.513, -75.6173, PKGUST, 37, mph, NYSM, Peak Wind Gust,BTV
2/07/2025,0535 AM, NY, St. Lawrence, Louisville, 44.8717, -75.0561, PKGUST, 37, mph, NYSM, Peak Wind Gust,BTV
2/06/2025,0635 PM, NY, St. Lawrence, Potsdam Airport, 44.6833, -74.95, PKGUST, 40, mph, AWOS, Peak Wind Gust,BTV
2/07/2025,0358 AM, NY, St. Lawrence, Massena Airport, 44.9333, -74.85, PKGUST, 43, mph, ASOS, Peak Wind Gust,BTV
2/07/2025,0550 AM, VT, Addison, Diamond Island, 44.2368, -73.3334, PKGUST, 37, mph, MESOWEST, Peak Wind Gust,BTV
2/07/2025,0735 AM, VT, Caledonia, I-93 - Rt. 18 Waterford, 44.3819, -71.9228, PKGUST, 36, mph, MESOWEST, Peak Wind Gust,BTV
2/07/2025,0714 AM, VT, Chittenden, Westford, 44.6275, -73.0413, PKGUST, 34, mph, CWOP, Peak Wind Gust,BTV
2/07/2025,0759 AM, VT, Chittenden, Burlington Intl Airport, 44.4667, -73.15, PKGUST, 41, mph, ASOS, Peak Wind Gust,BTV
2/07/2025,0705 AM, VT, Chittenden, Us 2 - Milton Sandbar, 44.6277, -73.2437, PKGUST, 46, mph, MESOWEST, Peak Wind Gust,BTV
2/07/2025,0730 AM, VT, Chittenden, Colchester Reef, 44.5551, -73.3292, PKGUST, 47, mph, MESOWEST, Peak Wind Gust,BTV
2/07/2025,0610 AM, VT, Chittenden, 1.2 S Camels Hump State Park (VTRANS), 44.2096, -72.93, PKGUST, 48, mph, MESOWEST, Peak Wind Gust,BTV
2/07/2025,0725 AM, VT, Franklin, Rt-105 Berkshire, 44.9403, -72.7081, PKGUST, 35, mph, MESOWEST, Peak Wind Gust,BTV
2/07/2025,0700 AM, VT, Franklin, Burton Island State Park, 44.7666, -73.2134, PKGUST, 41, mph, MESOWEST, Peak Wind Gust,BTV
2/07/2025,0650 AM, VT, Grand Isle, Grand Isle, 44.7253, -73.308, PKGUST, 37, mph, CWOP, Peak Wind Gust,BTV
2/07/2025,0800 AM, VT, Grand Isle, Rt 314 - Grand Isle, 44.6871, -73.3465, PKGUST, 42, mph, MESOWEST, Peak Wind Gust,BTV
2/07/2025,0604 AM, VT, Lamoille, 0.8 W Johnson (VTWAC), 44.6353, -72.6942, PKGUST, 32, mph, MESOWEST, Peak Wind Gust,BTV
2/07/2025,0615 AM, VT, Orleans, Rt-100 Lowell, 44.7536, -72.4578, PKGUST, 30, mph, MESOWEST, Peak Wind Gust,BTV
2/07/2025,0755 AM, VT, Orleans, Northeast Kingdom International Airport, 44.8833, -72.2333, PKGUST, 36, mph, AWOS, Peak Wind Gust,BTV
2/07/2025,0655 AM, VT, Orleans, 3.8 S Westmore (VTRANS), 44.7163, -72.0304, PKGUST, 38, mph, MESOWEST, Peak Wind Gust,BTV
2/07/2025,0750 AM, VT, Orleans, Rt-58 Lowell, 44.8192, -72.3617, PKGUST, 45, mph, MESOWEST, Peak Wind Gust,BTV
2/07/2025,0725 AM, VT, Washington, BARRE, 44.2282, -72.5247, PKGUST, 31, mph, CWOP, Peak Wind Gust,BTV
2/07/2025,0755 AM, VT, Windsor, 2.0 N North Hartland (VTRANS), 43.621, -72.3478, PKGUST, 31, mph, MESOWEST, Peak Wind Gust,BTV
2/07/2025,0310 AM, VT, Windsor, Rt 100 - Ludlow, 43.355, -72.7534, PKGUST, 36, mph, MESOWEST, Peak Wind Gust,BTV
2/07/2025,0804 AM, VT, Windsor, Springfield Airport, 43.35, -72.5167, PKGUST, 39, mph, ASOS, Peak Wind Gust,BTV
2/08/2025,  100 PM, MD, Allegany, Potomac Park, 39.63, -78.83, SNOW, 0.1, Inch, Dept of Highways, Storm Total Snow,LWX
2/08/2025,  837 PM, MD, Allegany, Frostburg, 39.66, -78.93, SNOW, T, Inch, Trained Spotter, Storm Total Snow,LWX
2/08/2025,  100 PM, MD, Anne Arundel, Bwi Airport, 39.18, -76.65, SNOW, T, Inch, Official NWS Obs, Storm Total Snow,LWX
2/08/2025,  100 PM, MD, Garrett, Grantsville, 39.70, -79.25, SNOW, 0.3, Inch, Dept of Highways, Storm Total Snow,LWX
2/08/2025,  415 PM, MD, Garrett, McHenry, 39.56, -79.35, SNOW, 0.1, Inch, Emergency Mngr, Storm Total Snow,LWX
2/08/2025,  100 PM, VA, Arlington, Reagan National Apt, 38.85, -77.03, SNOW, T, Inch, Official NWS Obs, Storm Total Snow,LWX
2/08/2025,  100 PM, VA, Loudoun, Dulles International Airport, 38.98, -77.49, SNOW, 0.1, Inch, Official NWS Obs, Storm Total Snow,LWX
2/08/2025,  837 PM, MD, Allegany, Frostburg, 39.66, -78.93, ICE, 0.10, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/08/2025,  527 PM, MD, Anne Arundel, Crofton, 39.00, -76.68, ICE, 0.01, Inch, NWS Employee, Storm Total Ice Accrual,LWX
2/08/2025,  615 PM, MD, Baltimore, Owings Mills, 39.42, -76.79, ICE, 0.01, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/08/2025,  340 PM, MD, Baltimore, Reistertown, 39.50, -76.84, ICE, T, Inch, Co-Op Observer, Storm Total Ice Accrual,LWX
2/08/2025,  745 PM, MD, Carroll, Watersville, 39.38, -77.10, ICE, 0.01, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/08/2025,  737 PM, MD, Carroll, Sykesville, 39.37, -76.98, ICE, 0.01, Inch, Public, Storm Total Ice Accrual,LWX
2/08/2025,  430 PM, MD, Garrett, Grantsville, 39.70, -79.25, ICE, 0.15, Inch, Dept of Highways, Storm Total Ice Accrual,LWX
2/08/2025,  436 PM, MD, Garrett, Oakland, 39.40, -79.40, ICE, 0.12, Inch, Dept of Highways, Storm Total Ice Accrual,LWX
2/08/2025,  440 PM, MD, Garrett, Grantsville, 39.69, -79.09, ICE, 0.06, Inch, Dept of Highways, Storm Total Ice Accrual,LWX
2/08/2025,  415 PM, MD, Garrett, McHenry, 39.56, -79.35, ICE, 0.02, Inch, Emergency Mngr, Storm Total Ice Accrual,LWX
2/08/2025,  427 PM, MD, Garrett, Mc Henry, 39.51, -79.30, ICE, 0.01, Inch, Park/Forest Srvc, Storm Total Ice Accrual,LWX
2/08/2025,  441 PM, MD, Garrett, Mountain Lake Park, 39.41, -79.36, ICE, T, Inch, Dept of Highways, Storm Total Ice Accrual,LWX
2/08/2025,  405 PM, MD, Howard, Savage, 39.14, -76.81, ICE, 0.01, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/08/2025,  600 PM, MD, Montgomery, Aspen Hill, 39.07, -77.05, ICE, 0.05, Inch, NWS Employee, Storm Total Ice Accrual,LWX
2/08/2025,  530 PM, MD, Montgomery, White Oak, 39.05, -76.99, ICE, 0.01, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/08/2025,  537 PM, MD, Montgomery, Gaithersburg, 39.14, -77.17, ICE, 0.01, Inch, NWS Employee, Storm Total Ice Accrual,LWX
2/08/2025,  525 PM, MD, Prince Georges, College Park, 39.00, -76.95, ICE, 0.01, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/08/2025, 1253 PM, VA, Albemarle, Charlottesville Arpt, 38.14, -78.46, ICE, 0.03, Inch, ASOS, Storm Total Ice Accrual,LWX
2/08/2025,  545 PM, VA, Arlington, Falls Church, 38.89, -77.16, ICE, 0.01, Inch, NWS Employee, Storm Total Ice Accrual,LWX
2/08/2025,  630 PM, VA, City of Falls Church, Falls Church, 38.89, -77.16, ICE, 0.06, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/08/2025,  546 PM, VA, Fairfax, Tysons Corner, 38.92, -77.23, ICE, 0.01, Inch, NWS Employee, Storm Total Ice Accrual,LWX
2/08/2025,  530 PM, VA, Fairfax, Reston, 38.98, -77.35, ICE, 0.01, Inch, NWS Employee, Storm Total Ice Accrual,LWX
2/08/2025,  530 PM, VA, Fairfax, Fairfax, 38.87, -77.30, ICE, 0.01, Inch, NWS Employee, Storm Total Ice Accrual,LWX
2/08/2025,  546 PM, VA, Fairfax, Herndon, 38.96, -77.40, ICE, 0.01, Inch, NWS Employee, Storm Total Ice Accrual,LWX
2/08/2025,  530 PM, VA, Loudoun, Ashburn, 39.02, -77.53, ICE, 0.05, Inch, NWS Employee, Storm Total Ice Accrual,LWX
2/08/2025,  437 PM, VA, Loudoun, Ashburn, 39.04, -77.50, ICE, 0.01, Inch, NWS Employee, Storm Total Ice Accrual,LWX
2/08/2025,  435 PM, VA, Loudoun, Leesburg, 39.09, -77.57, ICE, 0.01, Inch, NWS Employee, Storm Total Ice Accrual,LWX
2/08/2025,  530 PM, VA, Loudoun, Leesburg, 39.10, -77.56, ICE, 0.01, Inch, NWS Employee, Storm Total Ice Accrual,LWX
2/08/2025,  510 PM, VA, Loudoun, Dulles International Airport, 38.98, -77.49, ICE, 0.01, Inch, Official NWS Obs, Storm Total Ice Accrual,LWX
2/08/2025, 1237 PM, VA, Page, Panorama, 38.66, -78.32, ICE, 0.01, Inch, Dept of Highways, Storm Total Ice Accrual,LWX
2/08/2025, 1222 PM, WV, Pendleton, Deer Run, 38.71, -79.26, ICE, 0.06, Inch, Trained Spotter, Storm Total Ice Accrual,LWX
2/07/2025,1230 PM, ME, Aroostook, Linneus, 46.0673, -67.9853, PKGUST, 33, mph, CWOP, Peak Wind Gust,CAR
2/07/2025,1038 AM, ME, Aroostook, Presque Isle Airport, 46.6667, -68.0333, PKGUST, 35, mph, AWOS, Peak Wind Gust,CAR
2/07/2025,1250 PM, ME, Aroostook, Clayton Lake, 46.616, -69.533, PKGUST, 35, mph, AWOS, Peak Wind Gust,CAR
2/07/2025,1213 PM, ME, Aroostook, Caribou, 46.8667, -68.0167, PKGUST, 36, mph, ASOS, Peak Wind Gust,CAR
2/07/2025,0237 PM, ME, Aroostook, Frenchville Airport, 47.2833, -68.3, PKGUST, 38, mph, ASOS, Peak Wind Gust,CAR
2/07/2025,0154 PM, ME, Aroostook, 1 E Houlton, 46.12, -67.8, PKGUST, 39, mph, ASOS, Peak Wind Gust,CAR
2/07/2025,0256 PM, ME, Hancock, Bar Harbor Airport, 44.45, -68.3667, PKGUST, 22, mph, AWOS, Peak Wind Gust,CAR
2/07/2025,1247 PM, ME, Hancock, Lamoine, 44.495, -68.2719, PKGUST, 30, mph, CWOP, Peak Wind Gust,CAR
2/07/2025,0230 PM, ME, Hancock, Brooksville - 3.5 ESE, 44.3617, -68.7488, PKGUST, 32, mph, CWOP, Peak Wind Gust,CAR
2/07/2025,0245 PM, ME, Hancock, Sedgwick Ridge, 44.3572, -68.6138, PKGUST, 33, mph, CWOP, Peak Wind Gust,CAR
2/07/2025,1145 AM, ME, Hancock, Castine, 44.39, -68.805, PKGUST, 36, mph, CWOP, Peak Wind Gust,CAR
2/07/2025,0100 PM, ME, Hancock, BLUE HILL, 44.371, -68.5512, PKGUST, 37, mph, CWOP, Peak Wind Gust,CAR
2/07/2025,1215 PM, ME, Hancock, Brooklin School, 44.2698, -68.5707, PKGUST, 38, mph, CWOP, Peak Wind Gust,CAR
2/07/2025,1224 PM, ME, Hancock, Bar Harbor,, 44.3917, -68.205, PKGUST, 42, mph, NOS-NWLON,CAR
2/07/2025,1144 AM, ME, Penobscot, Bangor International Airport, 44.8, -68.8167, PKGUST, 35, mph, ASOS, Peak Wind Gust,CAR
2/07/2025,0315 PM, ME, Penobscot, Greenfield, 45.061, -68.4478, PKGUST, 35, mph, CWOP, Peak Wind Gust,CAR
2/07/2025,0255 PM, ME, Penobscot, Millinocket, 45.65, -68.7, PKGUST, 37, mph, ASOS, Peak Wind Gust,CAR
2/07/2025,0310 PM, ME, Penobscot, Millinocket, 45.7433, -68.7343, PKGUST, 37, mph, CWOP, Peak Wind Gust,CAR
2/07/2025,0230 PM, ME, Piscataquis, 1.0 NE Brownville Junction, 45.3583, -69.0365, PKGUST, 33, mph, MESOWEST, Peak Wind Gust,CAR
2/07/2025,1234 PM, ME, Piscataquis, 1 E Greenville, 45.4628, -69.5517, PKGUST, 41, mph, AWOS, Peak Wind Gust,CAR
2/07/2025,1117 AM, ME, Piscataquis, Greenville, 45.4667, -69.55, PKGUST, 43, mph, ASOS, Peak Wind Gust,CAR
2/07/2025,0424 PM, ME, Washington, 1 W Eastport, 44.91, -67.0127, PKGUST, 26, mph, AWOS, Peak Wind Gust,CAR
2/07/2025,0104 PM, ME, Washington, 1 SW Machias, 44.7031, -67.4786, PKGUST, 28, mph, AWOS, Peak Wind Gust,CAR
2/07/2025,0119 PM, ME, Washington, 1 SSE Princeton, 45.2007, -67.5644, PKGUST, 32, mph, AWOS, Peak Wind Gust,CAR
2/07/2025,0315 PM, ME, Washington, Danforth,, 45.6667, -67.8667, PKGUST, 35, mph, HADS,CAR
1/31/2025,1250 PM, GA, Candler, Metter Municipal Airport, 32.3666, -82.0833, PKGUST, 30, mph, AWOS, Peak Wind Gust,CHS
1/31/2025,1155 AM, SC, Berkeley, Moncks Corner Aprt, 33.1833, -80.0333, PKGUST, 31, mph, AWOS, Peak Wind Gust,CHS
1/31/2025,0142 PM, SC, Berkeley, Bonneau, 33.2927, -79.8898, PKGUST, 38, mph, CWOP, Peak Wind Gust,CHS
1/31/2025,1254 PM, SC, Charleston, Charleston Tide Gage, 32.7817, -79.925, PKGUST, 30, mph, NOS-NWLON, Peak Wind Gust,CHS
1/31/2025,1130 AM, SC, Charleston, Charleston Intl Airport, 32.9, -80.0333, PKGUST, 38, mph, ASOS, Peak Wind Gust,CHS
1/31/2025,1245 PM, SC, Dorchester, North Charleston - Dorchester Mesonet, 32.9072, -80.0972, PKGUST, 30, mph, CWOP, Peak Wind Gust,CHS
1/31/2025,1230 PM, SC, Dorchester, Summerville - Dorchester Mesonet, 33.042, -80.2103, PKGUST, 31, mph, CWOP, Peak Wind Gust,CHS
1/10/2025,0700 AM, OK, Alfalfa, 1 SSE Helena, 36.53, -98.26, SNOW, 2.4, Inch, CO-OP Observer, Storm total snowfall,OUN
1/09/2025,0218 PM, OK, Atoka, 1 WSW Atoka, 34.38, -96.14, SNOW, 4, Inch, Emergency Mngr, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Atoka, 2 SSE Mcgee Creek Lake, 34.31, -95.87, SNOW, 8, Inch, CO-OP Observer, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Atoka, 7 SW Darwin, 34.17, -95.87, SNOW, 8.5, Inch, Cocorahs, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Atoka, 4 ENE Daisy, 34.56, -95.68, SNOW, 9, Inch, CO-OP Observer, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Beckham, Sayre, 35.3, -99.64, SNOW, 1.9, Inch, CO-OP Observer, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Beckham, Retrop, 35.16, -99.36, SNOW, 1.9, Inch, CO-OP Observer, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Beckham, 1 NE Erick, 35.22, -99.86, SNOW, 3, Inch, Cocorahs, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Blaine, Geary, 35.63, -98.32, SNOW, 2, Inch, CO-OP Observer, Storm total snowfall,OUN
1/09/2025,1223 PM, OK, Bryan, Durant, 34, -96.39, SNOW, 2, Inch, Emergency Mngr, Storm total snowfall,OUN
1/09/2025,0331 PM, OK, Bryan, 2 ENE Calera, 33.94, -96.4, SNOW, 2.8, Inch, Emergency Mngr, Storm total snowfall,OUN
1/09/2025,0230 PM, OK, Bryan, Mead, 34, -96.51, SNOW, 4.8, Inch, Public, Storm total snowfall,OUN
1/10/2025,1100 AM, OK, Bryan, Cartwright, 33.85, -96.56, SNOW, 7.5, Inch, Fire Dept/Rescue, Storm total snowfall,OUN
1/10/2025,0800 AM, OK, Bryan, 3 WNW Durant, 34.01, -96.43, SNOW, 8, Inch, Cocorahs, Storm total snowfall,OUN
1/09/2025,0945 AM, OK, Caddo, Apache, 34.89, -98.36, SNOW, 2, Inch, Trained Spotter, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Caddo, 2 ESE Bridgeport, 35.54, -98.35, SNOW, 2, Inch, CO-OP Observer, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Caddo, 1 W Fort Cobb, 35.1, -98.45, SNOW, 2.7, Inch, Cocorahs, Storm total snowfall,OUN
1/09/2025,0530 PM, OK, Caddo, 4 W Stecker, 34.96, -98.39, SNOW, 3.2, Inch, Public, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Caddo, 4 NNW Apache, 34.95, -98.39, SNOW, 3.3, Inch, Cocorahs, Storm total snowfall,OUN
1/09/2025,1235 PM, OK, Canadian, 1 N Piedmont, 35.66, -97.75, SNOW, 2, Inch, Public, Storm total snowfall,OUN
1/09/2025,0130 PM, OK, Canadian, 4 SE Yukon, 35.45, -97.69, SNOW, 2, Inch, Public, Storm total snowfall,OUN
1/09/2025,0150 PM, OK, Canadian, Mustang, 35.39, -97.72, SNOW, 3, Inch, Public, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Canadian, 3 E Geary, 35.63, -98.26, SNOW, 7, Inch, CO-OP Observer, Storm total snowfall,OUN
1/09/2025,0940 AM, OK, Carter, Healdton, 34.23, -97.49, SNOW, 2.5, Inch, Broadcast Media, Storm total snowfall,OUN
1/09/2025,0200 PM, OK, Carter, 1 SSE Lone Grove, 34.16, -97.25, SNOW, 5, Inch, Public, Storm total snowfall,OUN
1/09/2025,0420 PM, OK, Carter, 1 N Lone Grove, 34.19, -97.26, SNOW, 6, Inch, Public, Storm total snowfall,OUN
1/10/2025,0758 AM, OK, Carter, 5 NW Overbrook, 34.12, -97.2, SNOW, 8, Inch, Public, Storm total snowfall,OUN
1/09/2025,1000 PM, OK, Carter, 3 W Ardmore, 34.18, -97.18, SNOW, 9, Inch, Broadcast Media, Storm total snowfall,OUN
1/09/2025,1025 PM, OK, Carter, 1 WNW Ardmore, 34.18, -97.15, SNOW, 9, Inch, Broadcast Media, Storm total snowfall,OUN
1/10/2025,0910 AM, OK, Carter, 3 NE Ardmore, 34.21, -97.1, SNOW, 9, Inch, Emergency Mngr, Storm total snowfall,OUN
1/09/2025,0127 PM, OK, Cleveland, 2 S Norman, 35.19, -97.44, SNOW, 3.5, Inch, Emergency Mngr, Storm total snowfall,OUN
1/09/2025,0355 PM, OK, Cleveland, 2 NNE Norman, 35.24, -97.43, SNOW, 3.5, Inch, Public, Storm total snowfall,OUN
1/09/2025,0345 PM, OK, Cleveland, 3 NE Noble, 35.17, -97.36, SNOW, 4, Inch, Public, Storm total snowfall,OUN
1/09/2025,0415 PM, OK, Cleveland, 5 NW Norman, 35.27, -97.5, SNOW, 4, Inch, NWS Employee, Storm total snowfall,OUN
1/09/2025,0530 PM, OK, Cleveland, 4 NW Norman, 35.26, -97.5, SNOW, 4, Inch, NWS Employee, Storm total snowfall,OUN
1/09/2025,0430 PM, OK, Cleveland, 3 NW Noble, 35.17, -97.43, SNOW, 4.2, Inch, NWS Employee, Storm total snowfall,OUN
1/09/2025,0500 PM, OK, Cleveland, 3 WNW Norman, 35.24, -97.49, SNOW, 4.2, Inch, NWS Employee, Storm total snowfall,OUN
1/09/2025,0445 PM, OK, Cleveland, 1 N Norman, 35.24, -97.44, SNOW, 4.5, Inch, NWS Employee, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Cleveland, 2 S Noble, 35.11, -97.39, SNOW, 4.5, Inch, CO-OP Observer, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Cleveland, 3 WNW Norman, 35.24, -97.49, SNOW, 4.8, Inch, Cocorahs, Storm total snowfall,OUN
1/10/2025,0730 AM, OK, Cleveland, 3 NW Noble, 35.17, -97.43, SNOW, 4.8, Inch, Cocorahs, Storm total snowfall,OUN
1/09/2025,0340 PM, OK, Cleveland, 4 N Noble, 35.19, -97.39, SNOW, 5, Inch, Emergency Mngr, Storm total snowfall,OUN
1/09/2025,0430 PM, OK, Cleveland, 2 E Norman, 35.22, -97.4, SNOW, 5.3, Inch, NWS Employee, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Cleveland, 3 S Norman, 35.18, -97.44, SNOW, 5.3, Inch, Official NWS Obs, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Cleveland, 3 N Noble, 35.18, -97.4, SNOW, 5.4, Inch, Cocorahs, Storm total snowfall,OUN
1/10/2025,1120 AM, OK, Cleveland, 2 SSW Norman, 35.193, -97.4549, SNOW_24, 5.5, Inch, Emergency Mngr, 24 hour snowfall,OUN
1/09/2025,0725 PM, OK, Cleveland, 4 NNE Noble, 35.19, -97.38, SNOW, 6, Inch, Public, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Coal, 2 ESE Centrahoma, 34.6, -96.31, SNOW, 9, Inch, CO-OP Observer, Storm total snowfall,OUN
1/09/2025,0855 AM, OK, Comanche, 3 SSW Lake Ellsworth, 34.78, -98.37, SNOW, 2, Inch, Trained Spotter, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Comanche, Chattanooga, 34.42, -98.65, SNOW, 2, Inch, CO-OP Observer, Storm total snowfall,OUN
1/10/2025,0800 AM, OK, Comanche, 3 NW Indiahoma, 34.65, -98.79, SNOW, 2, Inch, Cocorahs, Storm total snowfall,OUN
1/09/2025,0355 PM, OK, Comanche, 1 SSW Lawton, 34.59, -98.4, SNOW, 2.5, Inch, Public, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Comanche, 6 SE Cyril, 34.85, -98.12, SNOW, 3.8, Inch, Cocorahs, Storm total snowfall,OUN
1/10/2025,0821 AM, OK, Comanche, Elgin, 34.78, -98.29, SNOW, 3.8, Inch, Public, Storm total snowfall,OUN
1/09/2025,0500 PM, OK, Comanche, 1 N Meers, 34.79, -98.58, SNOW, 4, Inch, Trained Spotter, Storm total snowfall,OUN
1/09/2025,0500 PM, OK, Comanche, Medicine Park, 34.73, -98.5, SNOW, 4, Inch, Trained Spotter, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Comanche, Lawton, 34.61, -98.39, SNOW, 4.1, Inch, CO-OP Observer, Storm total snowfall,OUN
1/09/2025,1254 PM, OK, Cotton, 1 W Temple, 34.27, -98.26, SNOW, 2, Inch, Fire Dept/Rescue, Storm total snowfall,OUN
1/10/2025,0800 AM, OK, Cotton, 4 SW Walters, 34.31, -98.35, SNOW, 2.5, Inch, Cocorahs, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Dewey, Leedey, 35.87, -99.35, SNOW, 3, Inch, CO-OP Observer, Storm total snowfall,OUN
1/09/2025,0420 PM, OK, Dewey, Taloga, 36.04, -98.96, SNOW, 4.3, Inch, Public, Storm total snowfall,OUN
1/09/2025,0445 PM, OK, Dewey, Camargo, 36.02, -99.29, SNOW, 4.5, Inch, Public, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Ellis, Arnett, 36.14, -99.77, SNOW, 7, Inch, CO-OP Observer, Storm total snowfall,OUN
1/09/2025,0420 PM, OK, Garfield, 1 WNW Enid, 36.41, -97.9, SNOW, 2.3, Inch, Emergency Mngr, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Garfield, Enid, 36.4, -97.88, SNOW, 2.7, Inch, CO-OP Observer, Storm total snowfall,OUN
1/10/2025,0742 AM, OK, Garfield, 3 WNW North Enid, 36.45, -97.92, SNOW, 3.2, Inch, Cocorahs, Storm total snowfall,OUN
1/10/2025,0242 AM, OK, Garfield, 3 W Enid, 36.41, -97.93, SNOW, 3.5, Inch, Emergency Mngr, Storm total snowfall,OUN
1/09/2025,0229 PM, OK, Garvin, Wynnewood, 34.64, -97.16, SNOW, 5, Inch, Public, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Garvin, 2 SW Elmore City, 34.6, -97.42, SNOW, 6, Inch, CO-OP Observer, Storm total snowfall,OUN
1/09/2025,0500 PM, OK, Garvin, Pauls Valley, 34.74, -97.22, SNOW, 6.5, Inch, Public, Storm total snowfall,OUN
1/09/2025,1209 PM, OK, Grady, Tuttle, 35.29, -97.82, SNOW, 1.8, Inch, Public, Storm total snowfall,OUN
1/09/2025,1154 AM, OK, Grady, Bridge Creek, 35.23, -97.72, SNOW, 3, Inch, Trained Spotter, Storm total snowfall,OUN
1/10/2025,0555 AM, OK, Grady, 3 E Tuttle, 35.29, -97.76, SNOW, 3.5, Inch, Emergency Mngr, Storm total snowfall,OUN
1/09/2025,0915 PM, OK, Grady, 5 SW Pocasset, 35.14, -98.02, SNOW, 4.8, Inch, Emergency Mngr, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Grady, Chickasha, 35.04, -97.94, SNOW, 5, Inch, CO-OP Observer, Storm total snowfall,OUN
1/09/2025,1220 PM, OK, Grady, Amber, 35.16, -97.88, SNOW, 5.5, Inch, Public, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Grant, 6 SSE Renfrow, 36.85, -97.62, SNOW, 2.5, Inch, CO-OP Observer, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Grant, 4 SW Lamont, 36.64, -97.6, SNOW, 3, Inch, Cocorahs, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Grant, 3 SE Jefferson, 36.69, -97.75, SNOW, 3.2, Inch, CO-OP Observer, Storm total snowfall,OUN
1/10/2025,0700 AM, OK, Greer, Willow, 35.05, -99.51, SNOW, 2, Inch, CO-OP Observer, Storm total snowfall,OUN
1/09/2025,0430 PM, OK, Greer, 1 N Granite, 34.97, -99.38, SNOW, 3, Inch, Public, Storm total snowfall,OUN
1/09/2025,0230 PM, OK, Hughes, Atwood, 34.96, -96.34, SNOW, 5, Inch, Emergency Mngr, Storm total snowfall,OUN
1/10/2025,0200 PM, OK, Hughes, Calvin, 34.97, -96.25, SNOW, 8.5, Inch, Emergency Mngr, Storm total snowfall,OUN
1/10/2025,0200 PM, OK, Hughes, Holdenville, 35.08, -96.4, SNOW, 8.5, Inch, Emergency Mngr, Storm total snowfall,OUN
1/10/2025,0200 PM, OK, Hughes, Wetumka, 35.24, -96.24, SNOW, 9.8, Inch, Emergency Mngr, Storm total snowfall,OUN
1/10/2025,0200 PM, OK, Hughes, Gerty, 34.84, -96.29, SNOW, 11, Inch, Emergency Mngr, Storm total snowfall,OUN
1/10/2025,0200 PM, OK, Hughes, Stuart, 34.9, -96.1, SNOW, 11.3, Inch, Emergency Mngr, Storm total snowfall,OUN
